system:index,NO2_area_mean_mol_per_m2,NO2_population_weighted_exposure_mol_per_m2,end_date,population_year_used,port_name,start_date,total_population,year,.geo
0000000000000000005b_1,1.0753210086321595E-4,1.4839466746489693E-4,2020-01-01,2019.0,Guangzhou,2019-01-01,10729.495600674692,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_2,9.091257880127716E-5,1.2372035462866775E-4,2021-01-01,2020.0,Guangzhou,2020-01-01,11001.35900232998,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_3,1.157117219319407E-4,1.6112635306243203E-4,2022-01-01,2020,Guangzhou,2021-01-01,11001.35900232998,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_4,9.815240740651841E-5,1.33960147174107E-4,2023-01-01,2020,Guangzhou,2022-01-01,11001.35900232998,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_5,1.0481077463210512E-4,1.3888620531658758E-4,2024-01-01,2020,Guangzhou,2023-01-01,11001.35900232998,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_6,9.564163824907223E-5,1.2548710255046397E-4,2025-01-01,2020,Guangzhou,2024-01-01,11001.35900232998,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_7,9.940577063490894E-5,1.3149472509009082E-4,2026-01-01,2020,Guangzhou,2025-01-01,11001.35900232998,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_0,2.7055616256861794E-4,2.897139044198427E-4,2019-01-01,2018.0,Tianjin,2018-12-05,4124.356220803074,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_1,1.65437478180118E-4,1.9045075230326961E-4,2020-01-01,2019.0,Tianjin,2019-01-01,4212.36722852728,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_2,1.8101712647692537E-4,2.1001304817500324E-4,2021-01-01,2020.0,Tianjin,2020-01-01,4304.61617395875,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_3,1.9424001325843798E-4,2.350995870111934E-4,2022-01-01,2020,Tianjin,2021-01-01,4304.61617395875,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_4,1.6552595593323448E-4,1.846461942528737E-4,2023-01-01,2020,Tianjin,2022-01-01,4304.61617395875,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_5,1.7406514916352866E-4,1.9306022554980407E-4,2024-01-01,2020,Tianjin,2023-01-01,4304.61617395875,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_6,1.580369205454349E-4,1.7443676460400284E-4,2025-01-01,2020,Tianjin,2024-01-01,4304.61617395875,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_7,1.6742573314179854E-4,1.8424745548279695E-4,2026-01-01,2020,Tianjin,2025-01-01,4304.61617395875,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0,4.05903940512939E-5,1.6051878441183365E-4,2019-01-01,2018.0,Karachi,2018-12-05,3229.3985002524796,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_1,2.9855731330028015E-5,1.0199759245773303E-4,2020-01-01,2019.0,Karachi,2019-01-01,3308.627126245404,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_2,2.909045589575287E-5,9.705458532555271E-5,2021-01-01,2020.0,Karachi,2020-01-01,3415.412829928991,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_3,3.306766173938743E-5,1.1812057160606889E-4,2022-01-01,2020,Karachi,2021-01-01,3415.412829928991,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_4,3.053264902157545E-5,1.0613998441392769E-4,2023-01-01,2020,Karachi,2022-01-01,3415.412829928991,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_5,2.7585449077803062E-5,8.836635392402018E-5,2024-01-01,2020,Karachi,2023-01-01,3415.412829928991,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_6,2.7006517285097378E-5,8.355587425491721E-5,2025-01-01,2020,Karachi,2024-01-01,3415.412829928991,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_7,2.74306220585576E-5,8.628947601407122E-5,2026-01-01,2020,Karachi,2025-01-01,3415.412829928991,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0,4.811751511302099E-5,1.1617456880748191E-4,2019-01-01,2018.0,Taipei,2018-12-05,2058.224017988021,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_1,3.284606164176876E-5,6.570441346658293E-5,2020-01-01,2019.0,Taipei,2019-01-01,2070.0480925729494,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_2,3.15682071003097E-5,6.390329494396547E-5,2021-01-01,2020.0,Taipei,2020-01-01,2090.993646744358,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_3,3.509834773634102E-5,7.713244974727014E-5,2022-01-01,2020,Taipei,2021-01-01,2090.993646744358,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_4,3.329410537444814E-5,7.445100438674543E-5,2023-01-01,2020,Taipei,2022-01-01,2090.993646744358,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_5,3.766495685212587E-5,8.448526932440559E-5,2024-01-01,2020,Taipei,2023-01-01,2090.993646744358,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_6,3.5161550512910124E-5,7.247305857268439E-5,2025-01-01,2020,Taipei,2024-01-01,2090.993646744358,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_7,3.469308504646695E-5,7.057431246876567E-5,2026-01-01,2020,Taipei,2025-01-01,2090.993646744358,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,2.2110500616316715E-5,3.32385318906928E-5,2019-01-01,2018.0,Manila,2018-12-05,6061.982863218388,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,2.3549787260664585E-5,4.437814214041209E-5,2020-01-01,2019.0,Manila,2019-01-01,6176.642973029939,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,2.058733378392154E-5,3.594295308188159E-5,2021-01-01,2020.0,Manila,2020-01-01,6294.487233788599,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,2.3400592107828852E-5,4.0061003756121846E-5,2022-01-01,2020,Manila,2021-01-01,6294.487233788599,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,2.4141645158754644E-5,4.3168013876555996E-5,2023-01-01,2020,Manila,2022-01-01,6294.487233788599,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,2.6134782480786228E-5,4.330208375949045E-5,2024-01-01,2020,Manila,2023-01-01,6294.487233788599,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_6,2.5886422829546606E-5,4.3916438069652653E-5,2025-01-01,2020,Manila,2024-01-01,6294.487233788599,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_7,2.5735710303296182E-5,4.321588453592225E-5,2026-01-01,2020,Manila,2025-01-01,6294.487233788599,2025.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
